VillageCode,VillageNameEnglish,VillageCode,VillageCensus2011Code,SubdistrictCode,SubDistrictNameEnglish,SubDistrictNameLocal,SubDistrictCensus2011Code,DistrictCode,DistrictNameEnglish,DistrictNameLocal,DistrictCensus2011Code,StateCode,StateNameEnglish,StateNameLocal,stateCensus2011Code,last_updated
53433,"Dheuly Rawatela",,053433,6368,Lamgada,,00000,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40110,"Dhikal Gaon",,040110,278,Puraula,,00278,57,Uttarkashi,"UTTAR KASHI                                       ",056,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
55659,"Dhimar Khera",,055659,346,Kashipur,,00346,56,"Udham Singh Nagar","UDHAM SINGH NAGAR",067,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
47586,Dhimmki,,047586,6355,Rikhanikhal,,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45059,Dhoomnagar,,045059,303,"Vikas Nagar",,00303,49,Dehradun,"DEHRADUN                                          ",060,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46692,Dhound,,046692,6354,Bironkhal,,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
51877,"Dhudaliya Mahar",,051877,326,Chaukhutiya,,00326,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
49206,Dhugeti,,049206,317,Didihat,,00317,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
913217,Dhulekh,Dhulekh,000000,308,Thailisain,,00308,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46359,Dhulet,,046359,307,Pauri,,00307,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45087,"Dhulkot Mafi",,045087,303,"Vikas Nagar",,00303,49,Dehradun,"DEHRADUN                                          ",060,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
56176,"Dhum Khera",,056176,6364,Nanakmatta,,00000,56,"Udham Singh Nagar","UDHAM SINGH NAGAR",067,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
51957,Dhun,,051957,326,Chaukhutiya,,00326,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48906,Dhunamani,,048906,315,Munsiari,,00315,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48640,"Dhunar Gaon",,048640,6373,Jakhanikhal,,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
943784,Dhunarkhola,धुनारखोला,000000,294,Devprayag,,00294,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
51657,Dhunga,,051657,325,Bhikiasain,,00325,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
49211,Dhunga,,049211,317,Didihat,,00317,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50708,"Dhunga Pant",,050708,322,Kanda,,00322,46,Bageshwar,"BAGESHWAR                                         ",063,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45588,Dhungi,,045588,307,Pauri,,00307,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46345,Dhunka,,046345,307,Pauri,,00307,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48385,Dhurabharpur,,048385,313,Kotdwara,,00313,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
53193,"Dhura(Joshi Dhura)",,053193,6368,Lamgada,,00000,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50388,Dhurchoo,,050388,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
53865,"Dhyan Bhandar",,053865,334,Champawat,,00334,48,Champawat,"CHAMPAWAT                                         ",065,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45710,"Dhyani Gaon",,045710,307,Pauri,,00307,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52634,Dhyari,,052634,329,Dwarahat,,00329,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
54891,Dida,,054891,340,Nainital,,00340,51,Nainital,"NAINITAL                                          ",066,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50474,Digara,,050474,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50450,"Digas Kathayat",,050450,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45372,Digoli,,045372,306,Srinagar,,00306,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50796,Digoli,,050796,322,Kanda,,00322,46,Bageshwar,"BAGESHWAR                                         ",063,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50245,Digrani,,050245,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
54618,Digthari,,054618,339,Betalghat,,00339,51,Nainital,"NAINITAL                                          ",066,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
49666,Digtoli,,049666,318,Berinag,,00318,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45544,Dikholiya,,045544,306,Srinagar,,00306,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
47706,Dikoliya,,047706,6355,Rikhanikhal,,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
41342,Dimar,,041342,287,Karnaprayag,,00287,47,Chamoli,"CHAMOLI                                           ",057,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
53058,Dinapani,,053058,330,Almora,,00330,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
47714,Disaani,Disaani,047714,310,Lansdowne,,00310,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46874,Diswani,,046874,6354,Bironkhal,,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48372,Diula,,048372,313,Kotdwara,,00313,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40512,Diwali,,040512,281,Dunda,,00281,57,Uttarkashi,"UTTAR KASHI                                       ",056,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42589,Diwli,,042589,291,Rudraprayag,,00291,54,Rudraprayag,रूद्रप्रयाग,058,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40464,Diyari,,040464,6405,Barnigad,Barnigad,00000,57,Uttarkashi,"UTTAR KASHI                                       ",056,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48626,Diyuli,,048626,314,Yamkeshwar,,00314,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52400,Doba,,052400,328,Ranikhet,,00328,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
54149,Doba,,054149,6377,Barakot,,00000,48,Champawat,"CHAMPAWAT                                         ",065,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50809,"Dobar Gara",,050809,322,Kanda,,00322,46,Bageshwar,"BAGESHWAR                                         ",063,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
43857,Dobari,,043857,297,Tehri,,00297,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42723,Dobh,,042723,6334,Basukedar,,00000,54,Rudraprayag,रूद्रप्रयाग,058,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46118,Dobha,,046118,307,Pauri,,00307,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
44389,"Dobhal Gaon",,044389,6372,Gaja,,00000,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45923,"Dobhal Khola",,045923,307,Pauri,,00307,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42572,"Dobh Laga Marora",,042572,291,Rudraprayag,,00291,54,Rudraprayag,रूद्रप्रयाग,058,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42600,"Dob - (P-2)",,042600,291,Rudraprayag,,00291,54,Rudraprayag,रूद्रप्रयाग,058,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
51640,"Dob Syotari",,051640,325,Bhikiasain,,00325,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
901021,Dodari,,000000,319,Gangolihat,,00319,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
54464,"Dogadi Range",,054464,337,Poornagiri,,00337,48,Champawat,"CHAMPAWAT                                         ",065,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42159,Dogalbhita,,042159,290,Ukhimath,,00290,54,Rudraprayag,रूद्रप्रयाग,058,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40111,Dokhariyani,,040111,278,Puraula,,00278,57,Uttarkashi,"UTTAR KASHI                                       ",056,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
53454,Dol,,053454,6368,Lamgada,,00000,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50253,Dola,,050253,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50369,"Doli Birkatiya",,050369,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
51929,Dolri,,051929,326,Chaukhutiya,,00326,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42925,"Doni Valunda",,042925,293,Ghansali,,00293,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45099,Donkwala,,045099,303,"Vikas Nagar",,00303,49,Dehradun,"DEHRADUN                                          ",060,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48984,Dor,,048984,6357,Tejam,,00000,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52815,"Dotiyal Gaon",,052815,330,Almora,,00330,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
47003,Dovakatandoli,,047003,309,Dhoomakot,,00309,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40802,"Dovalga Thalan",,040802,6366,Joshiyara,,00000,57,Uttarkashi,"UTTAR KASHI                                       ",056,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
43546,"Dov Lamoli",,043546,6362,Madannegi,,00000,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48096,Druni,,048096,312,"Chaubatta Khal",,00312,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
55257,"Dubela Bera",,055257,342,Haldwani,,00342,51,Nainital,"NAINITAL                                          ",066,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50161,"Dubola Bitola",,050161,319,Gangolihat,,00319,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
49278,Dubtar,,049278,317,Didihat,,00317,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40186,Duchanu,,040186,279,Mori,,00279,57,Uttarkashi,"UTTAR KASHI                                       ",056,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
49615,"Dudariya Legga Jakh",,049615,318,Berinag,,00318,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45042,Dudhai,,045042,303,"Vikas Nagar",,00303,49,Dehradun,"DEHRADUN                                          ",060,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52063,"Dudhauri Birkhal",,052063,6330,Syalde,,00000,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52015,Dudholi,Dudholi,052015,326,Chaukhutiya,,00326,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
53892,Dudhori,,053892,334,Champawat,,00334,48,Champawat,"CHAMPAWAT                                         ",065,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
45543,"Dugri Panth",,045543,306,Srinagar,,00306,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
54255,"Dugri Phartiyal",,054255,336,Lohaghat,,00336,48,Champawat,"CHAMPAWAT                                         ",065,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
55358,Dulepuri,,055358,343,Ramnagar,,00343,51,Nainital,"NAINITAL                                          ",066,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46778,"Dumaila Talla",,046778,6354,Bironkhal,,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40829,Dumak,,040829,284,Joshimath,,00284,47,Chamoli,"CHAMOLI                                           ",057,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48912,"Dumar Talla",,048912,315,Munsiari,,00315,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
54544,Dumgaon,,054544,338,"Kosya Kutauli",,00338,51,Nainital,"NAINITAL                                          ",066,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
47061,"Dumtali Sar",,047061,309,Dhoomakot,,00309,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
44623,Dunawa,,044623,300,Chakrata,,00300,49,Dehradun,"DEHRADUN                                          ",060,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50266,"Dunda Khola",,050266,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
40533,"Dungal Dhar",,040533,281,Dunda,,00281,57,Uttarkashi,"UTTAR KASHI                                       ",056,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
41150,Dungar,,041150,286,Pokhari,,00286,47,Chamoli,"CHAMOLI                                           ",057,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
43304,Dungara,,043304,6361,Kirtinagar,,00000,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
51596,Dungari,,051596,6330,Syalde,,00000,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52233,Dungari,,052233,6339,Machhor,,00000,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
49049,Dungari,,049049,6357,Tejam,,00000,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50203,"Dungari Pandey",,050203,320,Pithoragarh,,00320,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42944,Dungkhaboly,,042944,293,Ghansali,,00293,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
49482,Dungra,,049482,317,Didihat,,00317,53,Pithoragarh,"PITHORAGARH                                       ",062,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
913041,"Dungra Barosi","DUNGRA BAROSI",000000,284,Joshimath,,00284,47,Chamoli,"CHAMOLI                                           ",057,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
54355,Dungraleti,,054355,6349,"Pulla Gumdesh",,00000,48,Champawat,"CHAMPAWAT                                         ",065,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
41676,Dungri,,041676,288,Tharali,,00288,47,Chamoli,"CHAMOLI                                           ",057,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
41553,Dungri,,041553,6333,Narayanbagar,,00000,47,Chamoli,"CHAMOLI                                           ",057,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
41327,Dungri,,041327,287,Karnaprayag,,00287,47,Chamoli,"CHAMOLI                                           ",057,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
42249,Dungri,,042249,290,Ukhimath,,00290,54,Rudraprayag,रूद्रप्रयाग,058,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
47099,"Dungri Talli",,047099,309,Dhoomakot,,00309,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
914121,Dungsari,DUNGSARI,000000,307,Pauri,,00307,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
55603,"Durgapalpur Motiram",,055603,345,Lalkuan,,00345,51,Nainital,"NAINITAL                                          ",066,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
47590,"Duugal Dhar Or Dungardhar",,047590,6355,Rikhanikhal,,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
44361,Duwakoti,,044361,6372,Gaja,,00000,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48702,Duwaldi,Duwaldi,048702,314,Yamkeshwar,,00314,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50680,Dwali,,050680,322,Kanda,,00322,46,Bageshwar,"BAGESHWAR                                         ",063,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
50677,Dyarinau,,050677,322,Kanda,,00322,46,Bageshwar,"BAGESHWAR                                         ",063,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52229,Dyurari,,052229,6339,Machhor,,00000,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46515,Eada,,046515,6036,Chakisain,Chakisain,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
43801,Echhoni,,043801,6360,Kandisaur,,00000,55,"Tehri Garhwal","TEHRI GARHWAL                                     ",059,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
48434,Edamalla,,048434,313,Kotdwara,,00313,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
52709,Egyara,,052709,329,Dwarahat,,00329,45,Almora,"ALMORA                                            ",064,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
46488,Ejaar,,046488,6036,Chakisain,Chakisain,00000,52,"Pauri Garhwal","PAURI GARHWAL                                     ",061,5,Uttarakhand,UTTARAKHAND,05,21-04-2026
